0:30:88	Siara Systems, Inc.
0:30:89	Spectrapoint Wireless, LLC
0:30:8a	Nicotra Sistemi S.P.A
0:30:8b	Brix Networks
0:30:8c	Advanced Digital Information
0:30:8d	Pinnacle Systems, Inc.
0:30:8e	Cross Match Technologies, Inc.
0:30:8f	Micrilor, Inc.
0:30:9	Tachion Networks, Inc.
0:30:90	Cyra Technologies, Inc.
0:30:91	Taiwan First Line Elec. Corp.
0:30:92	Modunorm GmbH
0:30:93	Sonnet Technologies, Inc.
0:30:94	Cisco Systems, Inc.
0:30:95	Procomp Informatics, Ltd.
0:30:96	Cisco Systems, Inc.
0:30:97	Exomatic AB
0:30:98	Global Converging Technologies
0:30:99	Boenig und Kallenbach OHG
0:30:9a	Astro Terra Corp.
0:30:9b	Smartware
0:30:9c	Timing Applications, Inc.
0:30:9d	Nimble Microsystems, Inc.
0:30:9e	Workbit Corporation.
0:30:9f	Amber Networks
0:30:a	Aztech Systems Ltd.
0:30:a0	Tyco Submarine Systems, Ltd.
0:30:a1	Opti Tech Co., Ltd.
0:30:a2	Lightner Engineering
0:30:a3	Cisco Systems, Inc.
0:30:a4	Woodwind Communications System
0:30:a5	Active Power
0:30:a6	Vianet Technologies, Ltd.
0:30:a7	Schweitzer Engineering
0:30:a8	OL'e Communications, Inc.
0:30:a9	Netiverse, Inc.
0:30:aa	Axus Microsystems, Inc.
0:30:ab	Delta Networks, Inc.
0:30:ac	Systeme Lauer GmbH & Co., Ltd.
0:30:ad	Shanghai Communication
0:30:ae	Times N System, Inc.
0:30:af	Honeywell Reqelsysteme GmbH
0:30:b	Mphase Technologies, Inc.
0:30:b0	Convergenet Technologies
0:30:b1	GOC Gesellschaft FUR Optische
0:30:b2	Wescam - Healdsburg
0:30:b3	San Valley Systems, Inc.
0:30:b4	Intersil Corp.
0:30:b5	Tadiran Microwave Networks
0:30:b6	Cisco Systems, Inc.
0:30:b7	Teletrol Systems, Inc.
0:30:b8	Riverdelta Networks
0:30:b9	Ectel
0:30:ba	AC&T System Co., Ltd.
0:30:bb	Cacheflow, Inc.
0:30:bc	Optronic AG
0:30:bd	Belkin Components
0:30:be	City-Net Technology, Inc.
0:30:bf	Multidata GmbH
0:30:c	Congruency, Ltd.
0:30:c0	Lara Technology, Inc.
0:30:c1	Hewlett-Packard
0:30:c2	Comone
0:30:c3	Flueckiger Elektronik AG
0:30:c4	Niigata Canotec Co., Inc.
0:30:c5	Cadence Design Systems
0:30:c6	Control Solutions, Inc.
0:30:c7	Macromate Corp.
0:30:c8	GAD Line, Ltd.
0:30:c9	Luxn, N
0:30:ca	Discovery Com
0:30:cb	Omni Flow Computers, Inc.
0:30:cc	Tenor Networks, Inc.
0:30:cd	Conexant Systems, Inc.
0:30:ce	Zaffire
0:30:cf	TWO Technologies, Inc.
0:30:d	MMC Technology, Inc.
0:30:d0	Private
0:30:d1	Inova Corporation
0:30:d2	WIN Technologies, Co., Ltd.
0:30:d3	Agilent Technologies
0:30:d4	Comtier
0:30:d5	Dresearch GmbH
0:30:d6	MSC Vertriebs GmbH
0:30:d7	Innovative Systems, L.L.C.
0:30:d8	Sitek
0:30:d9	Datacore Software Corp.
0:30:da	Comtrend Co.
0:30:db	Mindready Solutions, Inc.
0:30:dc	Rightech Corporation
0:30:dd	Indigita Corporation
0:30:de	Wago Kontakttechnik GmbH
0:30:df	KB/TEL Telecomunicaciones
0:30:e	Klotz Digital AG
0:30:e0	Oxford Semiconductor Ltd.
0:30:e1	Acrotron Systems, Inc.
0:30:e2	Garnet Systems Co., Ltd.
0:30:e3	Sedona Networks Corp.
0:30:e4	Chiyoda System Riken
0:30:e5	Amper Datos S.A.
0:30:e6	Siemens Medical Systems
0:30:e7	CNF Mobile Solutions, Inc.
0:30:e8	Ensim Corp.
0:30:e9	GMA Communication Manufact'g
0:30:ea	Teraforce Technology Corporation
0:30:eb	Turbonet Communications, Inc.
0:30:ec	Borgardt
0:30:ed	Expert Magnetics Corp.
0:30:ee	DSG Technology, Inc.
0:30:ef	Neon Technology, Inc.
0:30:f	IMT - Information Management T
0:30:f0	Uniform Industrial Corp.
0:30:f1	Accton Technology Corp.
0:30:f2	Cisco Systems, Inc.
0:30:f3	At Work Computers
0:30:f4	Stardot Technologies
0:30:f5	Wild Lab. Ltd.
0:30:f6	Securelogix Corporation
0:30:f7	Ramix Inc.
0:30:f8	Dynapro Systems, Inc.
0:30:f9	Sollae Systems Co., Ltd.
0:30:fa	Telica, Inc.
0:30:fb	AZS Technology AG
0:30:fc	Terawave Communications, Inc.
0:30:fd	Integrated Systems Design
0:30:fe	DSA GmbH
0:30:ff	Datafab Systems, Inc.
0:3:0	Netcontinuum, Inc.
0:3:1	Avantas Networks Corporation
0:3:10	Link Evolution Corp.
0:3:11	Micro Technology Co., Ltd.
0:3:12	TR-Systemtechnik GmbH
0:3:13	Access Media SPA
0:3:14	Teleware Network Systems
0:3:15	Cidco Incorporated
0:3:16	Nobell Communications, Inc.
0:3:17	Merlin Systems, Inc.
0:3:18	Cyras Systems, Inc.
0:3:19	Infineon AG
0:3:1a	Beijing Broad Telecom Ltd., China
0:3:1b	Cellvision Systems, Inc.
0:3:1c	Svenska Hardvarufabriken AB
0:3:1d	Taiwan Commate Computer, Inc.
0:3:1e	Optranet, Inc.
0:3:1f	Condev Ltd.
0:3:2	Oasys Telecom, Inc.
0:3:20	Xpeed, Inc.
0:3:21	Reco Research Co., Ltd.
0:3:22	Idis Co., Ltd.
0:3:23	Cornet Technology, Inc.
0:3:24	Tottori Sanyo Electric Co., Ltd.
0:3:25	Arima Computer Corp.
0:3:26	Iwasaki Information Systems Co., Ltd.
0:3:27	ACT'l
0:3:28	Private
0:3:29	F3, Inc.
0:3:2a	Unidata Communication Systems, Inc.
0:3:2b	GAI Datenfunksysteme GmbH
0:3:2c	ABB Industrie AG
0:3:2d	Ibase Technology, Inc.
0:3:2e	Scope Information Management, Ltd.
0:3:2f	Global Sun Technology, Inc.
0:3:3	Jama Electronics Co., Ltd.
0:3:30	Imagenics, Co., Ltd.
0:3:31	Cisco Systems, Inc.
0:3:32	Cisco Systems, Inc.
0:3:33	Digitel Co., Ltd.
0:3:34	Newport Electronics
0:3:35	Mirae Technology
0:3:36	Zetes Technologies
0:3:37	Vaone, Inc.
0:3:38	Oak Technology
0:3:39	Eurologic Systems, Ltd.
0:3:3a	Silicon Wave, Inc.
0:3:3b	Tami Tech Co., Ltd.
0:3:3c	Daiden Co., Ltd.
0:3:3d	Ilshin Lab
0:3:3e	Tateyama System Laboratory Co., Ltd.
0:3:3f	Bigband Networks, Ltd.
0:3:4	Pacific Broadband Communications
0:3:40	Floware Wireless Systems, Ltd.
0:3:41	Axon Digital Design
0:3:42	Nortel Networks
0:3:43	Martin Professional A/S
0:3:44	Tietech.Co., Ltd.
0:3:45	Routrek Networks Corporation
0:3:46	Hitachi Kokusai Electric, Inc.
0:3:47	Intel Corporation
0:3:48	Norscan Instruments, Ltd.
0:3:49	Vidicode Datacommunicatie B.V.
0:3:4a	Rias Corporation
0:3:4b	Nortel Networks
0:3:4c	Shanghai Digivision Technology Co., Ltd.
0:3:4d	Chiaro Networks, Ltd.
0:3:4e	Pos Data Company, Ltd.
0:3:4f	Sur-Gard Security
0:3:5	Smart Network Devices GmbH
0:3:50	Bticino SPA
0:3:51	Diebold, Inc.
0:3:52	Colubris Networks
0:3:53	Mitac, Inc.
0:3:54	Fiber Logic Communications
0:3:55	Terabeam Internet Systems
0:3:56	Wincor Nixdorf GmbH & Co KG
0:3:57	Intervoice-Brite, Inc.
0:3:58	Icable System Co., Ltd.
0:3:59	Digitalsis
0:3:5a	Photron Limited
0:3:5b	Bridgewave Communications
0:3:5c	Saint Song Corp.
0:3:5d	Bosung Hi-Net Co., Ltd.
0:3:5e	Metropolitan Area Networks, Inc.
0:3:5f	Schuehle Mess - und. Kontrollsysteme
0:3:6	Fusion In Tech Co., Ltd.
0:3:60	PAC Interactive Technology, Inc.
0:3:61	Widcomm, Inc.
0:3:62	Vodtel Communications, Inc.
0:3:63	Miraesys Co., Ltd.
0:3:64	Scenix Semiconductor, Inc.
0:3:65	Kira Information & Communications, Ltd.
0:3:66	ASM Pacific Technology
0:3:67	Jasmine Networks, Inc.
0:3:68	Embedone Co., Ltd.
0:3:69	Nippon Antenna Co., Ltd.
0:3:6a	Mainnet, Ltd.
0:3:6b	Cisco Systems, Inc.
0:3:6c	Cisco Systems, Inc.
0:3:6d	Runtop, Inc.
0:3:6e	Nicon Systems (Pty) Limited
0:3:6f	Telsey SPA
0:3:7	Secure Works, Inc.
0:3:70	Nxtv, Inc.
0:3:71	Acomz Networks Corp.
0:3:72	Ulan
0:3:73	Aselsan A.S
0:3:74	Hunter Watertech
0:3:75	Netmedia, Inc.
0:3:76	Graphtec Technology, Inc.
0:3:77	Gigabit Wireless
0:3:78	Humax Co., Ltd.
0:3:79	Proscend Communications, Inc.
0:3:7a	Taiyo Yuden Co., Ltd.
0:3:7b	Idec Izumi Corporation
0:3:7c	Coax Media
0:3:7d	Stellcom
0:3:7e	Portech Communications, Inc.
0:3:7f	Atheros Communications, Inc.
0:3:8	AM Communications, Inc.
0:3:80	Private
0:3:81	Ingenico International
0:3:82	A-One Co., Ltd.
0:3:83	Metera Networks, Inc.
0:3:84	Aeta
0:3:85	Actelis Networks, Inc.
0:3:86	Ho Net, Inc.
0:3:87	Blaze Network Products
0:3:88	Fastfame Technology Co., Ltd.
0:3:89	Plantronics
0:3:8a	America Online, Inc.
0:3:8b	Plus-One I&T, Inc.
0:3:8c	Total Impact
0:3:8d	PCS Revenue Control Systems, Inc.
0:3:8e	Atoga Systems, Inc.
0:3:8f	Weinschel Corporation
0:3:9	Texcel Technology PLC
0:3:90	Digital Video Communications, Inc.
0:3:91	Private
0:3:92	Hyundai Teletek Co., Ltd.
0:3:93	Apple Computer, Inc.
0:3:94	Connect One
0:3:95	California Amplifier
0:3:96	EZ Cast Co., Ltd.
0:3:97	Watchfront Electronics
0:3:98	Wisi
0:3:99	Dongju Informations & Communications Co., Ltd.
0:3:9a	Nsine, Ltd.
0:3:9b	Netchip Technology, Inc.
0:3:9c	Optimight Communications, Inc.
0:3:9d	Acer Communications & Multimedia, Inc.
0:3:9e	Tera System Co., Ltd.
0:3:9f	Cisco Systems, Inc.
0:3:a	Argus Technologies
0:3:a0	Cisco Systems, Inc.
0:3:a1	Hiper Information & Communication, Inc.
0:3:a2	Catapult Communications
0:3:a3	Mavix, Ltd.
0:3:a4	Data Storage and Information Management
0:3:a5	Medea Corporation
0:3:a6	Private
0:3:a7	Unixtar Technology, Inc.
0:3:a8	Idot Computers, Inc.
0:3:a9	Axcent Media AG
0:3:aa	Watlow
0:3:ab	Bridge Information Systems
0:3:ac	Fronius Schweissmaschinen
0:3:ad	Emerson Energy Systems AB
0:3:ae	Allied Advanced Manufacturing Pte, Ltd.
0:3:af	Paragea Communications
0:3:b	Hunter Technology, Inc.
0:3:b0	Xsense Technology Corp.
0:3:b1	Abbott Laboratories HPD
0:3:b2	Radware
0:3:b3	IA Link Systems Co., Ltd.
0:3:b4	Macrotek International Corp.
0:3:b5	Entra Technology Co.
0:3:b6	QSI Corporation
0:3:b7	Zaccess Systems
0:3:b8	Netkit Solutions, LLC
0:3:b9	Hualong Telecom Co., Ltd.
0:3:ba	Sun Microsystems
0:3:bb	Signal Communications Limited
0:3:bc	COT GmbH
0:3:bd	Omnicluster Technologies, Inc.
0:3:be	Netility
0:3:bf	Centerpoint Broadband Technologies, Inc.
0:3:c	Telesoft Technologies Ltd.
0:3:c0	Rftnc Co., Ltd.
0:3:c1	Packet Dynamics Ltd
0:3:c2	Solphone K.K.
0:3:c3	Micronik Multimedia
0:3:c4	Tomra Systems ASA
0:3:c5	Mobotix AG
0:3:c6	Icue Systems, Inc. [Morning Star Technologies Inc]
0:3:c7	Hopf Elektronik GmbH
0:3:c8	CML Emergency Services
0:3:c9	Tecom Co., Ltd.
0:3:ca	MTS Systems Corp.
0:3:cb	Nippon Systems Development Co., Ltd.
0:3:cc	Momentum Computer, Inc.
0:3:cd	Clovertech, Inc.
0:3:ce	Eten Technologies, Inc.
0:3:cf	Muxcom, Inc.
0:3:d	Uniwill Computer Corp.
0:3:d0	Koankeiso Co., Ltd.
0:3:d1	Takaya Corporation
0:3:d2	Crossbeam Systems, Inc.
0:3:d3	Internet Energy Systems, Inc.
0:3:d4	Alloptic, Inc.
0:3:d5	Advanced Communications Co., Ltd.
0:3:d6	Radvision, Ltd.
0:3:d7	Nextnet Wireless, Inc.
0:3:d8	Impath Networks, Inc.
0:3:d9	Secheron SA
0:3:da	Takamisawa Cybernetics Co., Ltd.
0:3:db	Apogee Electronics Corp.
0:3:dc	Lexar Media, Inc.
0:3:dd	Comark Corp.
0:3:de	OTC Wireless
0:3:df	Desana Systems
0:3:e	Core Communications Co., Ltd.
0:3:e0	Radioframe Networks, Inc.
0:3:e1	Winmate Communication, Inc.
0:3:e2	Comspace Corporation
0:3:e3	Cisco Systems, Inc.
0:3:e4	Cisco Systems, Inc.
0:3:e5	Hermstedt SG
0:3:e6	Entone Technologies, Inc.
0:3:e7	Logostek Co. Ltd.
0:3:e8	Wavelength Digital Limited
0:3:e9	Akara Canada, Inc.
0:3:ea	Mega System Technologies, Inc.
0:3:eb	Atrica
0:3:ec	ICG Research, Inc.
0:3:ed	Shinkawa Electric Co., Ltd.
0:3:ee	Mknet Corporation
0:3:ef	Oneline AG
0:3:f	Legend Digital China Ltd.
0:3:f0	Redfern Broadband Networks
0:3:f1	Cicada Semiconductor, Inc.
0:3:f2	Seneca Networks
0:3:f3	Dazzle Multimedia, Inc.
0:3:f4	Netburner
0:3:f5	Chip2chip
0:3:f6	Allegro Networks, Inc.
0:3:f7	Plast-Control GmbH
0:3:f8	Sancastle Technologies, Inc.
0:3:f9	Pleiades Communications, Inc.
0:3:fa	Timetra Networks
0:3:fb	Toko Seiki Company, Ltd.
0:3:fc	Intertex Data AB
0:3:fd	Cisco Systems, Inc.
0:3:fe	Cisco Systems, Inc.
0:3:ff	Connectix
0:40:0	PCI Componentes DA Amzonia Ltd
0:40:1	Zyxel Communications, Inc. [Zero One Technology Co Ltd (Zy XEL?)]
0:40:10	Sonic Systems, Inc. [Sonic Mac Ethernet interfaces]
0:40:11	Andover Controls Corporation [Facilities Andover Environmental Controllers]
0:40:12	Windata, Inc.
0:40:13	NTT Data Comm. Systems Corp. [NTT Data Communication Systems Corp]
0:40:14	Comsoft GmbH
0:40:15	Ascom Infrasys AG [Ascom]
0:40:16	Hadax Electronics, Inc.
0:40:17	XCD Inc. [XCd XJet - HP printer server card]
0:40:18	Adobe Systems, Inc.
0:40:19	Aeon Systems, Inc.
0:40:1a	Fuji Electric Co., Ltd.
0:40:1b	Printer Systems Corp.
0:40:1c	AST Research, Inc. [AST Pentium/90 PC (emulating AMD EISA card)]
0:40:1d	Invisible Software, Inc.
0:40:1e	ICC
0:40:1f	Colorgraph Ltd
0:40:2	Perle Systems Limited
0:40:20	Pinacl Communication [Pilkington Communication]
0:40:21	Raster Graphics
0:40:22	Klever Computers, Inc.
0:40:23	Logic Corporation
0:40:24	Compac Inc.
0:40:25	Molecular Dynamics
0:40:26	Melco, Inc.
0:40:27	SMC Massachusetts, Inc. [SMC Massachusetts [Had:Sigma (?), maybe the "S"?]]
0:40:28	Netcomm Limited [Netcomm]
0:40:29	Compex
0:40:2a	Canoga-Perkins
0:40:2b	Trigem Computer, Inc. [Tri Gem]
0:40:2c	Isis Distributed Systems, Inc.
0:40:2d	Harris Adacom Corporation
0:40:2e	Precision Software, Inc.
0:40:2f	Xlnt Designs Inc. [Xlnt Designs Inc (XDI)]
0:40:3	Westinghouse Process Control
0:40:30	GK Computer
0:40:31	Kokusai Electric Co., Ltd
0:40:32	Digital Communications
0:40:33	Addtron Technology Co., Ltd.
0:40:34	Bustek Corporation
0:40:35	Opcom
0:40:36	Tribe Computer Works, Inc. [Tribe Star]
0:40:37	Sea-Ilan, Inc.
0:40:38	Talent Electric Incorporated
0:40:39	Optec Daiichi Denko Co., Ltd.
0:40:3a	Impact Technologies
0:40:3b	Synerjet International Corp.
0:40:3c	Forks, Inc.
0:40:3d	Teradata
0:40:3e	Raster OPS Corporation
0:40:3f	Ssangyong Computer Systems
0:40:4	ICM Co. Ltd.
0:40:40	Ring Access, Inc.
0:40:41	Fujikura Ltd.
0:40:42	N.A.T. GmbH
0:40:43	Nokia Telecommunications [Nokia Data Communications]
0:40:44	Qnix Computer Co., Ltd.
0:40:45	Twinhead Corporation
0:40:46	UDC Research Limited
0:40:47	Wind River Systems
0:40:48	SMD Informatica S.A.
0:40:49	Tegimenta AG
0:40:4a	West Australian Department
0:40:4b	Maple Computer Systems
0:40:4c	Hypertec Pty Ltd.
0:40:4d	Telecommunications Techniques [Telecomm Techniques]
0:40:4e	Fluent, Inc.
0:40:4f	Space & Naval Warfare Systems
0:40:5	ANI Communications Inc. [TRENDware International Inc.; Linksys; Simple Net; all three reported]
0:40:50	Ironics, Incorporated
0:40:51	Gracilis, Inc.
0:40:52	Star Technologies, Inc.
0:40:53	Ampro Computers [Datum [Bancomm Division]; Tym Serve 2000]
0:40:54	Connection Machines Services [Thinking Machines Corporation]
0:40:55	Metronix GmbH
0:40:56	MCM Japan Ltd.
0:40:57	Lockheed - Sanders
0:40:58	Kronos, Inc.
0:40:59	Yoshida Kogyo K. K.
0:40:5a	Goldstar Information & Comm.
0:40:5b	Funasset Limited
0:40:5c	Future Systems, Inc.
0:40:5d	Star-TEK, Inc.
0:40:5e	North Hills Israel
0:40:5f	AFE Computers Ltd.
0:40:6	Sampo Technology Corporation
0:40:60	Comendec Ltd
0:40:61	Datatech Enterprises Co., Ltd.
0:40:62	E-Systems, Inc./Garland Div.
0:40:63	VIA Technologies, Inc.
0:40:64	KLA Instruments Corporation
0:40:65	GTE Spacenet
0:40:66	Hitachi Cable, Ltd.
0:40:67	Omnibyte Corporation
0:40:68	Extended Systems
0:40:69	Lemcom Systems, Inc.
0:40:6a	Kentek Information Systems,Inc
0:40:6b	Sysgen
0:40:6c	Copernique
0:40:6d	Lanco, Inc.
0:40:6e	Corollary, Inc.
0:40:6f	Sync Research Inc.
0:40:7	Telmat Informatique
0:40:70	Interware Co., Ltd.
0:40:71	ATM Computer GmbH
0:40:72	Applied Innovation, Inc. [Applied Innovation]
0:40:73	Bass Associates
0:40:74	Cable and Wireless
0:40:75	M-Trade (UK) Ltd
0:40:76	Sun Conversion Technologies [AMP Incorporated]
0:40:77	Maxton Technology Corporation
0:40:78	Wearnes Automation Pte Ltd
0:40:79	Juko Manufacture Company, Ltd.
0:40:7a	Societe d'Exploitation du Cnit
0:40:7b	Scientific Atlanta
0:40:7c	Qume Corporation
0:40:7d	Extension Technology Corp.
0:40:7e	Evergreen Systems, Inc.
0:40:7f	Flir Systems [Agema Infrared Systems AB]
0:40:8	A Plus Info Corporation
0:40:80	Athenix Corporation
0:40:81	Mannesmann Scangraphic GmbH
0:40:82	Laboratory Equipment Corp.
0:40:83	TDA Industria de Produtos
0:40:84	Honeywell Inc.
0:40:85	Saab Instruments AB
0:40:86	Michels & Kleberhoff Computer
0:40:87	Ubitrex Corporation
0:40:88	Mobius Technologies, Inc. [Mobuis Nu Bus (Mac) combination video/Ether Talk]
0:40:89	Meidensha Corporation
0:40:8a	TPS Teleprocessing Sys. GmbH
0:40:8b	Raylan Corporation
0:40:8c	Axis Communications AB
0:40:8d	The Goodyear Tire & Rubber Co.
0:40:8e	Digilog, Inc. [CXR/Digilog]
0:40:8f	WM-Data Minfo AB
0:40:9	Tachibana Tectron Co., Ltd.
0:40:90	Ansel Communications [Ansel Communications; PC NE2000 compatible twisted-pair ethernet cards]
0:40:91	Procomp Industria Eletronica
0:40:92	ASP Computer Products, Inc.
0:40:93	Paxdata Networks Ltd.
0:40:94	Shographics, Inc.
0:40:95	R.P.T. Intergroups Int'l Ltd. [Eagle Technologies; [UMC also reported]]
0:40:96	Aironet Wireless Communication [Telesystems SLW Inc]
0:40:97	Datex Division of
0:40:98	Dressler GmbH & Co.
0:40:99	Newgen Systems Corp.
0:40:9a	Network Express, Inc.
0:40:9b	HAL Computer Systems Inc.
0:40:9c	Transware
0:40:9d	Digiboard, Inc. [Digi Board Ethernet-ISDN bridges]
0:40:9e	Concurrent Technologies Ltd.
0:40:9f	Lancast/Casat Technology, Inc.
0:40:a	Pivotal Technologies, Inc.
0:40:a0	Goldstar Co., Ltd.
0:40:a1	Ergo Computing
0:40:a2	Kingstar Technology Inc.
0:40:a3	Microunity Systems Engineering
0:40:a4	Rose Electronics
0:40:a5	Clinicomp Intl.
0:40:a6	Cray, Inc. [Cray Research Inc.]
0:40:a7	Itautec Philco S.A.
0:40:a8	IMF International Ltd.
0:40:a9	Datacom Inc.
0:40:aa	Valmet Automation Inc.
0:40:ab	Roland DG Corporation
0:40:ac	Super Workstation, Inc.
0:40:ad	SMA Regelsysteme GmbH
0:40:ae	Delta Controls, Inc.
0:40:af	Digital Products, Inc. [Digital Products, Inc. (DPI).]
0:40:b	Cisco Systems, Inc. [Crescendo (now owned by Cisco)]
0:40:b0	Bytex Corporation, Engineering
0:40:b1	Codonics Inc.
0:40:b2	Systemforschung
0:40:b3	PAR Microsystems Corporation
0:40:b4	Nextcom K.K. [3COM K.K.]
0:40:b5	Video Technology Computers Ltd
0:40:b6	Computerm Corporation
0:40:b7	Stealth Computer Systems
0:40:b8	Idea Associates
0:40:b9	Macq Electronique SA
0:40:ba	Alliant Computer Systems Corp.
0:40:bb	Goldstar Cable Co., Ltd.
0:40:bc	Algorithmics Ltd.
0:40:bd	Starlight Networks, Inc.
0:40:be	Boeing Defense & Space
0:40:bf	Channel Systems Intern'l Inc.
0:40:c	General Micro Systems, Inc.
0:40:c0	Vista Controls Corporation
0:40:c1	Bizerba-Werke Wilheim Kraut
0:40:c2	Applied Computing Devices
0:40:c3	Fischer and Porter Co.
0:40:c4	Kinkei System Corporation
0:40:c5	Micom Communications Inc. [Micom Communications Corp.]
0:40:c6	Fibernet Research, Inc.
0:40:c7	Ruby Tech Corporation [Danpex Corporation]
0:40:c8	Milan Technology Corporation [Milan Technology Corp.]
0:40:c9	Ncube
0:40:ca	First Internat'l Computer, Inc
0:40:cb	Lanwan Technologies
0:40:cc	Silcom Manuf'g Technology Inc. [Silcom Manufacturing Technology Inc]
0:40:cd	Tera Microsystems, Inc.
0:40:ce	Net-Source, Inc.
0:40:cf	Strawberry Tree, Inc.
0:40:d	Lannet Data Communications,Ltd [LANNET Data Communications]
0:40:d0	Mitac International Corp. [DEC/Compaq]
0:40:d1	Fukuda Denshi Co., Ltd.
0:40:d2	Pagine Corporation
0:40:d3	Kimpsion International Corp.
0:40:d4	Gage Talker Corp.
0:40:d5	Sartorius AG
0:40:d6	Locamation B.V.
0:40:d7	Studio GEN Inc.
0:40:d8	Ocean Office Automation Ltd.
0:40:d9	American Megatrends Inc.
0:40:da	Telspec Ltd
0:40:db	Advanced Technical Solutions
0:40:dc	Tritec Electronic GmbH
0:40:dd	Hong Technologies
0:40:de	Elettronica San Giorgio
0:40:df	Digalog Systems, Inc.
0:40:e	Memotec Communications, Inc.
0:40:e0	Atomwide Ltd.
0:40:e1	Marner International, Inc.
0:40:e2	Mesa Ridge Technologies, Inc.
0:40:e3	Quin Systems Ltd
0:40:e4	E-M Technology, Inc.
0:40:e5	Sybus Corporation
0:40:e6	C.A.E.N.
0:40:e7	Arnos Instruments & Computer
0:40:e8	Charles River Data Systems,Inc
0:40:e9	Accord Systems, Inc.
0:40:ea	Plain Tree Systems Inc
0:40:eb	Martin Marietta Corporation
0:40:ec	Mikasa System Engineering
0:40:ed	Network Controls Int'Natl Inc. [Network Controls International Inc]
0:40:ee	Optimem
0:40:ef	Hypercom, Inc.
0:40:f	Datacom Technologies
0:40:f0	Micro Systems, Inc.
0:40:f1	Chuo Electronics Co., Ltd.
0:40:f2	Janich & Klass Computertechnik
0:40:f3	Netcor
0:40:f4	Cameo Communications, Inc.
0:40:f5	OEM Engines
0:40:f6	Katron Computers Inc.
0:40:f7	Polaroid Medical Imaging Sys.
0:40:f8	Systemhaus Discom
0:40:f9	Combinet
0:40:fa	Microboards, Inc.
0:40:fb	Cascade Communications Corp.
0:40:fc	IBR Computer Technik GmbH
0:40:fd	LXE
0:40:fe	Symplex Communications
0:40:ff	Telebit Corporation [Telebit Corporation Personal Net Blazer]
0:48:54	Digital Semi Conductor 21143/2 based 10/100
0:4:0	Lexmark International, Inc. [Lexmark (Print Server)]
0:4:1	Osaki Electric Co., Ltd.
0:4:10	Spinnaker Networks, Inc.
0:4:11	Inkra Networks, Inc.
0:4:12	Wavesmith Networks, Inc.
0:4:13	Snom Technology AG
0:4:14	Umezawa Musen Denki Co., Ltd.
0:4:15	Rasteme Systems Co., Ltd.
0:4:16	Parks S/A Comunicacoes Digitais
0:4:17	Elau AG
0:4:18	Teltronic S.A.U.
0:4:19	Fibercycle Networks, Inc.
0:4:1a	Ines GmbH
0:4:1b	Digital Interfaces Ltd.
0:4:1c	Ipdialog, Inc.
0:4:1d	Corega of America
0:4:1e	Shikoku Instrumentation Co., Ltd.
0:4:1f	Sony Computer Entertainment, Inc.
0:4:2	Nexsan Technologies, Ltd.
0:4:20	Slim Devices, Inc.
0:4:21	Ocular Networks
0:4:22	Gordon Kapes, Inc.
0:4:23	Intel Corporation
0:4:24	TMC s.r.l.
0:4:25	Atmel Corporation
0:4:26	Autosys
0:4:27	Cisco Systems, Inc.
0:4:28	Cisco Systems, Inc.
0:4:29	Pixord Corporation
0:4:2a	Wireless Networks, Inc.
0:4:2b	IT Access Co., Ltd.
0:4:2c	Minet, Inc.
0:4:2d	Sarian Systems, Ltd.
0:4:2e	Netous Technologies, Ltd.
0:4:2f	International Communications Products, Inc.
0:4:3	Nexsi Corporation
0:4:30	Netgem
0:4:31	Globalstreams, Inc.
0:4:32	Voyetra Turtle Beach, Inc.
0:4:33	Cyberboard A/S
0:4:34	Accelent Systems, Inc.
0:4:35	Comptek International, Inc.
0:4:36	Elansat Technologies, Inc.
0:4:37	Powin Information Technology, Inc.
0:4:38	Nortel Networks
0:4:39	Rosco Entertainment Technology, Inc.
0:4:3a	Intelligent Telecommunications, Inc.
0:4:3b	Lava Computer Mfg., Inc.
0:4:3c	Sonos Co., Ltd.
0:4:3d	Indel AG
0:4:3e	Telencomm
0:4:3f	Electronic Systems Technology, Inc.
0:4:4	Makino Milling Machine Co., Ltd.
0:4:40	Cyberpixie, Inc.
0:4:41	Half Dome Systems, Inc.
0:4:42	Nact
0:4:43	Agilent Technologies, Inc.
0:4:44	Western Multiplex Corporation
0:4:45	LMS Skalar Instruments GmbH
0:4:46	Cyzentech Co., Ltd.
0:4:47	Acrowave Systems Co., Ltd.
0:4:48	Polaroid Professional Imaging
0:4:49	Mapletree Networks
0:4:4a	Ipolicy Networks, Inc.
0:4:4b	Nvidia
0:4:4c	Jenoptik
0:4:4d	Cisco Systems, Inc.
0:4:4e	Cisco Systems, Inc.
0:4:4f	Leukhardt Systemelektronik GmbH
0:4:5	ACN Technologies
0:4:50	DMD Computers SRL
0:4:51	Medrad, Inc.
0:4:52	Rocketlogix, Inc.
0:4:53	Yottayotta, Inc.
0:4:54	Quadriga UK
0:4:55	Antara.net
0:4:56	Pipinghot Networks
0:4:57	Universal Access Technology, Inc.
0:4:58	Fusion X Co., Ltd.
0:4:59	Veristar Corporation
0:4:5a	The Linksys Group, Inc.
0:4:5b	Techsan Electronics Co., Ltd.
0:4:5c	Mobiwave Pte Ltd
0:4:5d	Beka Elektronik
0:4:5e	Polytrax Information Technology AG
0:4:5f	Evalue Technology, Inc.
0:4:6	Fa. Metabox AG
0:4:60	Knilink Technology, Inc.
